CONS_NO,cons_mean,cons_total,diff_std,lag1_corr,month_std,FLAG,cons_total_zscore
0.3,3.326452119309262,12713.7,9.875505592248144,-0.030819291315410603,6.844114044953048,1,-0.048032219765852695
0.31,2.05017924023542,15327.14,6.335858137688049,-0.04639527059385871,4.376524134892577,1,-0.03657219622609949
0.32,2.278066080630494,15030.68,6.479371557499057,0.09672211752888725,4.8131528431914,1,-0.03787218343781861
0.33,2.432280969845151,23875.27,7.082820341948133,0.07976812346435033,5.219188081168187,1,0.0009116453852903516
0.34,6.230738603577612,32393.61,22.01478976896674,0.010797457811417104,15.662938814793288,1,0.03826485683059669
0.35,5.5036899512647945,47430.8,21.771585921823352,-0.0509500104720086,15.023719654994876,1,0.10420344787219002
0.36,2.4599852917143323,15052.65,9.17450712592773,-0.08241858964866147,6.229605732571589,0,-0.037775844238461295
0.37,6.345570362473347,59521.45,21.214237845715097,-0.00898192167110246,14.94426449427796,1,0.15722136051258626
0.38,4.15062508567512,30278.81,11.241408251701564,-0.0859075176361914,7.614087601924008,1,0.028991386698559954
0.39,3.104042994042994,23969.42,11.752808132631744,-0.030327466134132456,8.187212804055424,1,0.0013244963465780567
0.4,5.072197962154294,31361.4,16.743423670870772,0.1637457840139251,12.934692074486138,1,0.033738580773764064
0.41,3.6411435736677116,29038.12,10.298478089074631,0.014344823086138414,7.324652998015293,1,0.02355091873084826
0.42,2.1871639492753623,24146.29,6.198678475867167,0.052805831843313146,4.499444344901074,0,0.0021000773292966885
0.43,3.37416528079826,26375.85,9.67722914057348,-0.009678531298504002,6.808235907226533,1,0.011876773975591285
0.44,5.197902896286504,43251.75,15.328403558733813,-0.05517403057457942,10.54752226773315,1,0.0858781710822864
0.45,4.267913791152845,37724.09,12.390318461413337,0.024218488493007048,8.866401078039317,0,0.06163919344371337
0.46,4.190045380875203,12926.29,9.329903625960704,-0.16634278731659893,6.111274138837669,0,-0.04710000536478891
0.47,3.704254275092937,24911.11,11.53022197536241,-0.012586207192606795,8.092745741269118,1,0.005453839115935773
0.48,3.589142955090847,20939.06,10.596396997959008,-0.0847930235802371,7.1841550557141645,1,-0.01196373561356892
0.49,2.9295309278350516,22733.16,7.700533495289436,-0.01847223283019856,5.390459971687455,0,-0.004096545920034259
0.5,1.994556765163297,20520.0,4.531918351201263,0.07387462261431552,3.3266955589824163,1,-0.013801328006954265
0.51,1.7631536581859997,12266.26,3.5155690951249787,0.32585379706567447,3.0207046468143504,0,-0.04999425942722896
0.52,2.739051081943952,15442.77,6.660979767508246,0.027057530036232083,4.776559605003383,1,-0.036065154732167475
0.53,2.634323417238749,17267.99,9.128981615666238,-0.08978584438203063,6.178399172577902,1,-0.02806150277718539
0.54,1.4481692032229183,9705.63,3.4536509495670837,0.10817951089625537,2.548690354728222,0,-0.06122270931572775
0.55,1.7887297734627832,8843.48,2.947011764247401,0.08159090392441207,2.1756726391769248,1,-0.06500326647211865
0.56,2.5071982090580334,14559.3,7.7940500982119305,-0.03541413476723787,5.407905079536543,0,-0.039939200815745354
0.57,3.027118144025748,22573.22,7.476146093798084,-0.061963787966620436,5.131410486884714,1,-0.004797888275300925
0.58,1.995117639412453,15348.44,4.901820202222028,0.008590296786619113,3.4375407638819944,0,-0.036478794999594666
0.59,2.9604171142141067,16536.89,6.046299864741513,0.044205636029978165,4.371402738896491,1,-0.031267401213695735
0.6,2.79500427837992,19598.57,6.646686046693236,0.06698204073658076,4.846518926192709,0,-0.017841829985279695
0.61,2.038224589436307,9184.24,5.737093318219453,-0.07380748345462385,3.9127991360134167,1,-0.06350902224940594
0.62,3.5291801602181696,20705.7,7.246180039114513,-0.021015959660096648,5.06864455034225,0,-0.012987027173060172
0.63,4.087866039302519,29538.92,12.762914835188688,-0.08070235003163603,8.669037348080542,1,0.025746943812238462
0.64,1.9546233108108109,11571.37,4.633135255007886,-0.04843038336938232,3.197834777946785,1,-0.05304137577868111
0.65,4.3614558082527575,32026.17,9.376577653377002,0.10240966948987322,6.9968218639589415,1,0.036653619897877
0.66,2.1025694042799308,14541.37,5.518101668565493,0.09783133620754873,4.086083468170354,1,-0.04001782447730551
0.67,2.7437138164647914,13364.63,7.854952013740961,-0.10855151470892734,5.27586678226863,1,-0.04517786951379734
0.68,2.0537393513675086,13741.57,6.7109816660835575,-0.07394120853624127,4.558367312592778,0,-0.04352497475704969
0.69,3.4947073900042716,32724.44,8.73508877652641,-0.0088987077952105,6.135044179816512,1,0.03971555766461489
0.7,1.8047928148601755,8841.68,3.2688849387005128,-0.10412440407368713,2.116995353294548,0,-0.06501115953351341
0.71,3.3078356380185543,37795.33,8.118544043932364,0.07304107294302266,5.963069192384768,1,0.06195158327358208
0.72,1.6241460081983212,8320.5,3.9976418235323274,0.010460170395891687,2.782225297735774,1,-0.06729655161002888
0.73,1.8747075069043435,7466.96,3.9700501651301368,-0.1367141365942295,2.6345515447688235,0,-0.07103935362274813
0.74,2.3830333413868083,19726.75,5.169003429892402,-0.07646178898894489,3.5224434335230064,1,-0.017279756313289683
0.75,3.9255181236673775,27616.02,11.337467007192185,-0.008261293575714349,7.985368948326744,1,0.017314961725566704
0.76,4.835239314051702,18891.28,14.59558872372179,-0.10598410929599644,9.8167930242854,0,-0.02094332075967362
0.77,2.1502851232236013,23906.87,5.484415109155253,0.037481636239081455,3.9411518642354273,1,0.0010502124631096951
0.78,2.6228935456831515,15645.56,8.355491142488056,-0.07124239536175736,5.682068308331881,0,-0.03517591366536412
0.79,3.271543681085666,11571.45,8.626034337057147,-0.015183325214689219,6.06058193390724,0,-0.05304102497595245
0.8,2.5633592644978784,10873.77,6.3956067299404165,0.002181604979109299,4.523236397176657,1,-0.0561003755725665
0.81,3.182465559157212,15708.65,7.004224614938257,-0.08716141672995807,4.742012037293648,0,-0.034899261863477325
0.82,4.495014177693762,19022.9,8.806804422033387,0.178250159637518,6.876208818817084,1,-0.020366162570351367
0.83,2.6455304695304696,13240.88,4.619658219231837,-0.013382868383056006,3.2272233398274977,1,-0.045720517484687986
0.84,3.103520334583213,21519.81,9.390845526472239,-0.041181675489193395,6.5109344417657615,0,-0.009417127055227546
0.85,2.695637504238725,15898.87,4.744389198863838,0.13788781254153468,3.5914695474389835,1,-0.034065140675414135
0.86,2.690927510697206,21382.11,4.298889340213546,0.16030942971133874,3.311123767514229,0,-0.010020946251927692
0.87,2.5984645755648166,11846.4,6.078308304214279,0.14987171817450337,4.659975742732062,1,-0.051835359847900865
0.88,2.3581413359148113,9743.84,7.089571835205388,-0.12129220014147968,4.733321743237157,0,-0.06105515716245315
0.89,3.713177911866886,20307.37,9.800115474831301,0.08677086690078419,7.254514255856967,1,-0.014733717809382383
0.9,2.0558955823293172,10238.36,3.027416606922448,0.038651464673298094,2.181258221585154,0,-0.05888667009526248
0.91,4.450387356678029,28722.8,12.275490579587462,-0.06579908843659969,8.400964525753713,1,0.022168229775848345
0.92,2.2517788649706456,11506.59,5.44478679541383,0.00041264199133402983,3.8492298523676243,0,-0.05332543828821078
0.93,2.734624046494733,7528.42,4.916726344212847,-0.1411188465012758,3.2391254515297465,1,-0.0707698494264577
0.94,2.224138317757009,11899.14,3.8562815424951324,0.07192281695619605,2.8265973523805505,1,-0.05160409314903401
0.95,4.577096053611318,18441.12,10.709520617376901,0.07636258892199335,7.885921565454542,1,-0.022917287713824203
0.96,3.7159345724907062,24989.66,6.489382452269294,-0.07026210678010052,4.4323970494676725,1,0.005798283545135451
0.97,3.3470942111237227,20641.53,6.076230206738946,0.09233674447873225,4.489342878882365,1,-0.01326841481178384
0.98,2.2477486804709703,11072.41,5.169707494438083,0.010094198227238123,3.59178781394675,0,-0.05522933239731221
0.99,2.922958940945289,28262.09,5.651070078875664,-0.10500415188099256,3.798732170226788,1,0.020148000711856177
1,3.2707825252040323,20439.12,7.316240494099263,0.07053277611587844,5.372155639013445,1,-0.014155989565626075
1.01,3.008672316384181,11715.77,4.900453080889836,0.033343928674695496,3.51806131940954,1,-0.05240817685345598
1.02,2.447425032594524,11263.05,5.0266185050108865,-0.023537216322354847,3.453999246156064,0,-0.05439336949492358
1.03,1.8645915032679738,6846.78,4.433535333173743,0.04125464157024295,3.1649754917236312,0,-0.07375886407597611
1.04,2.6086554422575294,11000.7,5.2757645672798255,-0.014668928500218718,3.6971322088956384,0,-0.05554378319321175
1.05,2.990394511149228,12203.8,4.245111661779112,0.4153079640357666,3.9248456830438223,0,-0.05026814865762759
1.06,2.4402841864018336,15971.66,4.525021788843036,0.11582613860479345,3.394702585606465,1,-0.03374595404267773
1.07,5.412738470352334,37791.74,11.319379491710032,0.04573576188044341,8.18403381788984,1,0.0619358410011336
1.08,2.5924563028128254,22396.23,5.320021493418218,-0.11013584640038802,3.5434176746538832,0,-0.005573995462112537
1.09,5.099004373552869,19819.83,15.028830821032114,-0.03198458300520068,10.444821219235381,1,-0.016871597338497742
1.1,3.3010472904404304,16264.26,6.8759328919412575,0.18636388458715783,5.367121054519284,0,-0.03246289306261628
1.11,5.613914525432617,21411.47,12.462817934799796,-0.07756817854460404,8.494690813945438,0,-0.009892201650510723
1.12,3.411549611734254,19769.93,7.011441861431879,0.05433198170701087,5.0982126967723795,0,-0.017090410540497293
1.13,1.9463530164826373,12162.76,4.389413415123768,0.11971823424778456,3.2967289007761296,0,-0.05044811045742841
1.14,4.722379405554653,29075.69,15.155716390885077,0.013441334425768283,10.79668651154266,1,0.023715664462293607
1.15,3.5637068965517242,20256.11,9.910851453818847,-0.07397750853805365,6.747380838426341,1,-0.01495849465776908
1.16,4.91591873243036,19235.99,8.811855122007193,0.07343069483396487,6.465285116211818,0,-0.019431755652233478
1.17,3.878328451882845,18538.41,8.471218739781733,-0.012040112228734525,5.956035152594524,1,-0.022490667745436715
1.18,3.5725336713674536,22546.26,10.325764982830627,0.0008366506353879055,7.301723429366754,0,-0.004916108794858204
1.19,3.267427479835857,23090.91,6.1537198592087305,-0.042432913964021206,4.253788539774578,1,-0.002527799967823107
1.2,3.2597452495301735,15610.92,7.425669669565734,0.01851261680119883,5.297517142187258,1,-0.03532781124687242
1.21,2.0579811320754717,7635.11,4.258553541190432,0.016752101049975765,2.965325484497134,0,-0.07030201013745306
1.22,3.376093988404028,22126.92,8.31173275622456,-0.028614496063683045,5.785930244713891,1,-0.006754928997793843
1.23,3.152017189966673,17969.65,6.67787694106998,0.06016849220742522,4.852789432001492,0,-0.024984699744820676
1.24,3.077958595667485,28843.55,6.075536549404539,0.032691671147066455,4.359637649456523,1,0.022697722644414373
1.25,2.7343333333333337,17062.24,7.155753320583538,0.03269147983305707,5.140630857125452,0,-0.028963723544949038
1.26,2.5313702164253975,17661.37,4.336549092639748,-0.0771087493935732,2.9559406896358182,1,-0.026336518059698825
1.27,4.006282138794084,17607.61,11.629790708709974,-0.09422575649727383,7.851792838890478,1,-0.026572257493356042
1.28,6.271258116883117,30904.76,21.494118984075183,-0.08131623160206439,14.625546479067182,1,0.03173619879859228
1.29,2.8447379411150555,13623.45,6.724845970725731,0.11206696749045451,5.012831447210879,1,-0.04404293498591113
1.3,3.8102711323763954,16723.28,7.260168438494189,-0.13724112889116546,4.814106715870076,1,-0.030450074706266986
1.31,3.3140987579521357,10939.84,6.852456588128247,-0.15909047824768585,4.5059785397027134,0,-0.055810656369037245
1.32,4.146675588865096,23237.97,8.122258419042945,0.11162463344421501,6.086788136330386,1,-0.00188293685187014
1.33,3.5965991082286175,17745.62,6.078153114926939,0.01625495565264893,4.331884071890126,1,-0.025967078936082362
1.34,4.12483435323908,19547.59,7.405175930381933,-0.07863970984626084,5.044063848296045,1,-0.018065379024116097
1.35,3.485648590021692,16068.84,5.895883241087694,-0.07116460680275055,4.0203109944108135,0,-0.033319816428042145
1.36,3.676150330917113,23328.85,7.548487021574193,0.06662569794475219,5.523337926694737,1,-0.0014844249521162745
1.37,2.612382223917604,13696.72,4.877539708463177,-0.054606071614601515,3.3477797317195264,1,-0.04372164353680279
1.38,4.696559525451787,34045.36,12.352061710312565,-0.03164070279423199,8.60137814813448,1,0.04550783691882805
1.39,2.223857195436143,12084.44,3.9809342009870945,-0.023615644646521612,2.7757061134353775,1,-0.0507915463287832
1.4,4.600300044782803,20544.94,15.320001911128344,-0.04005004346053652,10.553359313960621,1,-0.013691965256295582
1.41,4.352785491640692,15360.98,10.76800405383654,-0.039849345167061095,7.468605558189286,1,-0.03642380667187775
1.42,2.6210389335590354,12387.03,4.091996112383903,-0.02128911605710281,2.8618825494013573,0,-0.04946467885798076
1.43,3.0343187624183936,21379.81,8.097000259007721,-0.019630157562110107,5.65153006955891,1,-0.010031031830376564
1.44,2.5308020627605883,23065.73,6.466507773454315,-0.06936702803403244,4.419249262730331,1,-0.0026382151266677676
1.45,3.500118446263717,20094.18,6.624623329484907,0.029075551994377197,4.738042326384597,1,-0.015668563230911085
1.46,4.454796932194527,25557.17,9.699628049305488,0.010040476077111008,6.895731481298417,1,0.008286834251884154
1.47,3.7010546218487397,17617.02,6.618537662432809,-0.04547097018519675,4.566041177058362,1,-0.026530994322397812
1.48,3.5713611915597845,25895.94,5.945445823287443,0.15118359708530563,4.554455542931604,1,0.009772352256721533
1.49,3.24890757965565,16416.73,4.601854408901674,0.10019063231233699,3.4223955520441582,0,-0.03179430691213792
1.5,1.9791012216404886,6804.15,2.9588739540297007,0.10882232019178466,2.216196133316262,0,-0.07394579808000899
1.51,3.7460220440881766,14954.12,8.048723866107236,0.06296157745635056,5.8838923511000445,0,-0.03820790164914296
1.52,3.1963302495093915,11401.31,7.178442489378123,-0.01970923099983325,4.9565610756128065,0,-0.05378709467912284
1.53,4.8071520944616255,17099.04,7.656460178395425,0.006434689192143903,5.434156415327592,0,-0.02880235428976701
1.54,3.1153586264192743,11249.56,3.5778691239665354,-0.02970770748461544,2.4900926542013617,0,-0.054452523605043296
1.55,3.2763688311688313,12614.02,4.034723273269789,-0.004582842463399777,2.841714042847938,1,-0.048469319965758796
1.56,2.6088041689522763,14267.55,5.010265999916451,0.0664989580167587,3.667929927009484,0,-0.04121853451681483
1.57,3.7622394775036287,25921.83,5.641607258815247,-0.02026986629859743,3.944949777283396,1,0.009885880789783032
1.58,3.5117136706135628,16311.91,5.747235220406161,0.026628081110315033,4.104521072847121,1,-0.03225394618736021
1.59,3.3496969031407864,15251.17,8.904536763545043,-0.02958118487073911,6.200076475745457,1,-0.03690532726729999
1.6,3.15036539731455,14312.11,6.1892399271373755,-0.0354244961564181,4.267719538133368,1,-0.041023137396953104
1.61,3.9736954531583764,13021.8,9.289633503852523,0.00022182723171801404,6.33875075813845,0,-0.046681190757114036
1.62,4.127967339922647,28817.34,6.890576819324699,-0.053819213424684716,4.736011955547629,0,0.022582790900438264
1.63,3.932263701350278,19802.88,5.857142182440698,0.03422795311953979,4.206202744144412,1,-0.01694592366663186
1.64,3.697859050445104,24923.57,7.192221481219755,0.0013170755365269926,5.074210809294669,0,0.005508476640924032
1.65,3.131444399677679,15544.49,7.050036638929154,0.06511291600579622,5.083867510428672,1,-0.035619109062680634
1.66,3.9275346973815997,27449.54,8.091810198720227,0.006259377162228751,5.740094313686959,1,0.016584941247232362
1.67,3.187060512820513,15536.92,5.773452061404752,0.06270938402566582,4.198304032062242,1,-0.03565230377087976
1.68,2.3846624248851183,13492.42,3.3647709224436237,0.019283436043373795,2.4012768913687284,1,-0.044617506005109525
1.69,4.706653515064562,13122.15,6.805406299117282,-0.025389742717079427,4.727735562469415,0,-0.04624115258435544
1.7,4.009574071195399,25793.59,5.840459341722657,0.05707327455099361,4.248405289708063,1,0.009323544015746525
1.71,2.605848477696483,22081.96,4.005942831930937,-0.021518902547542757,2.802931052492193,1,-0.0069520801312988375
1.72,5.341607258587168,32968.4,12.718551147214527,0.07895937851717802,9.364400461509439,1,0.04078533058565315
1.73,7.99496664442962,23968.91,21.622258420218785,-0.13632266964293518,14.353569224568085,1,0.0013222599791828781
1.74,2.787088777863182,14504.01,4.683470692177845,-0.0034744661629512747,3.270812237521516,1,-0.04018164935158813
1.75,2.95676166726042,8299.63,4.143214934706149,-0.04448588949280195,2.8529232804585156,0,-0.06738806727186718
1.76,3.1751664212076585,21559.38,4.716206498740702,0.06886884022998402,3.442475516847884,0,-0.009243611255565786
1.77,5.831372549019608,34795.8,8.277971007017406,0.037231100941121066,5.966301281882649,1,0.048798541914991125
1.78,2.976815834767642,20754.36,3.8490408431415473,0.007643188898103465,2.7301026135018076,1,-0.012773651413354806
1.79,4.979885479371605,33918.0,8.56814764929312,-0.06506629394215947,5.8659408070835495,1,0.04494935897480677
1.8,2.941931958128079,19110.79,3.3925868276964306,0.1086986682961178,2.5326322322157595,0,-0.019980761922581032
1.81,2.101456424254241,10778.37,3.9937665254365546,-0.08987639673919255,2.6604447831407887,0,-0.056518707826489475
1.82,3.361764936336925,17161.81,4.592051289806183,0.09363723898805765,3.40531018920535,1,-0.02852710569879484
1.83,4.135972424764683,31197.64,11.435028277957198,0.04343702898830333,8.271738653284059,1,0.033020487588204035
1.84,3.2888896481038605,19253.16,4.716091111006172,0.12552810780011214,3.5622529125075277,0,-0.019356464616595567
1.85,3.983268775254284,28587.92,7.522324270132006,-0.012911167643825607,5.281547706555885,1,0.021576776375333343
1.86,3.805746331236897,18153.41,8.551377584571362,-0.012605455848903187,5.953885581244315,0,-0.024178905877096514
1.87,5.928077014499643,24939.42,8.369184543786536,0.12512355432757158,6.322516154794864,1,0.005577979431539111
1.88,4.088372625314717,17862.1,5.665517492979146,0.025714016188825548,4.060309032322066,1,-0.025456310163158382
1.89,3.535156985871272,13511.37,4.321063182716184,0.25767635678974987,3.541195001604701,0,-0.044534409608759
1.9,4.607043547742709,23062.86,5.638816622136707,0.15237233841878742,4.3255406434906405,1,-0.002650800174558318
1.91,4.523430152143845,26163.52,6.924892916726216,0.16943168000682132,5.3637392156632755,1,0.010945699683395642
1.92,3.1372525667351128,15278.42,4.521983327403982,0.0024392418444576826,3.1815302139472563,0,-0.03678583508785134
1.93,3.723949160236042,16407.72,6.211455382135426,0.1914946145045169,4.874523013811538,1,-0.03183381606945286
1.94,2.6730595611285266,8527.06,3.0320184450273957,-0.041018341638599055,2.088044841364177,1,-0.06639077896463759
1.95,6.505721367738656,51180.51,8.760898675718256,-0.039096831389605124,6.072276842916147,1,0.1206460541180759
1.96,4.750345548055288,29556.65,12.961207347240011,-0.09704557900726347,8.742226562684044,1,0.02582469046697699
1.97,2.997245889387145,8020.63,4.222236870645341,0.12986683212998484,3.2015230203284175,0,-0.06861149178805699
1.98,6.1170444191343964,32224.59,10.706966195285283,0.13960780436277123,8.16099770933991,1,0.037523698365627495
1.99,3.6325104883369694,21646.13,4.784090340770687,-0.12646122037125132,3.187294319084879,0,-0.008863209546678805
10,12.78667537313433,34268.29,26.195260133971914,-0.15405614311379184,17.272886489066522,1,0.0464853925725707
10.01,14.717363031233997,28743.01,12.018951103058694,0.30118916729991263,10.172479331066361,0,0.02225685131517521
10.02,7.283620396600567,12855.59,7.484944289224458,-0.13345954846318828,4.9744527860458545,0,-0.047410027276239164
10.03,10.023325740318906,30801.68,7.9156146269504815,0.031454844745673456,5.680904216872374,0,0.031284189482718286
10.04,10.979430016863406,32554.01,11.44418248756569,0.0023451288654271025,8.090580773241513,1,0.03896821630155312
10.05,9.403500360490268,26085.31,10.287204867537678,0.054539237503742725,7.479167589708329,0,0.010602746165792756
10.06,10.338343004513218,32069.54,12.689384763933841,-0.13170367709507766,8.437801369805305,0,0.03684379882714996
10.07,10.73572864321608,12818.46,6.366947079922411,0.33637008000045504,5.526438238013863,1,-0.047572843592676904
10.08,10.021599823710885,22739.01,7.425192182300593,-0.034203019530625156,5.1656239090363485,0,-0.0040708934705012524
10.09,10.898049841772153,55100.54,8.947643746713515,-0.08232520498991998,6.0817313346042345,0,0.13783551937327165
10.1,8.73086880973067,20098.46,6.524450100613386,0.19389602449972504,5.142458613133296,0,-0.015649795284927964
10.11,9.757660873649602,41548.12,8.44463319687092,0.02356344206648249,6.040412134508965,0,0.07840769542452125
10.12,18.9023007518797,50280.12,26.253275725011264,-0.015624960080456794,18.449258035482412,1,0.11669781325738715
10.13,8.518928071648475,30438.13,6.873001797791439,0.27602472497277547,5.70969269879562,0,0.029690010332679533
10.14,12.591640368178828,38303.77,12.407553291141104,-0.017034978582144315,8.6984888823175,1,0.06418111001555897
10.15,9.101206016653236,33883.79,5.713554177449977,0.0901051633535297,4.229810800653318,0,0.044799346957965
10.16,9.794031879981246,41781.34,9.106725710418885,-0.13504250171295515,6.046003709813449,0,0.07943037307923732
10.17,12.552879200726611,13820.72,11.917162571395986,0.2853975846803842,9.929234871585626,1,-0.04317789930738508
10.18,8.66942869057548,20789.29,10.47821864862233,0.26644724586199253,8.648305464860957,1,-0.012620482171955124
10.19,8.898953622077425,23217.37,7.899294410920949,-0.24311711512532985,5.0047227543140185,0,-0.0019732685544992194
10.2,10.022519440124418,45111.36,8.360459441486285,-0.022367524798507968,5.844327394013633,0,0.09403262436024973
10.21,12.828039761431413,32262.52,11.663535872886632,0.06728178989182938,8.54265712654909,1,0.037690022709351796
10.22,12.100764375876578,17255.69,9.811790194878137,0.06798531421397279,7.124750035258093,1,-0.02811543869671635
10.23,10.037029494382024,42878.19,8.094392919107,0.012635724030520431,5.759645735940637,1,0.0842400977408245
10.24,7.8432775330396485,17804.24,6.418722115032684,-0.05250835950411553,4.407558447223992,1,-0.02571002823665924
10.25,10.193429097605893,27675.16,9.421519055032451,0.028590472923249156,6.757672863411746,0,0.017574292642726082
10.26,9.336758620689654,21661.28,6.898027200935742,0.077370375907965,5.075930785221409,0,-0.008796776279939474
10.27,9.561813452248234,25730.84,7.943008951798498,-0.06641080737779118,5.440010642386892,0,0.009048383125456519
10.28,9.45125226039783,20906.17,8.733075997144667,0.004483923354250999,6.191999525936981,1,-0.01210795938538787
10.29,11.428493635077793,48479.67,9.445960451190635,0.23682819411631548,7.63527530933365,1,0.10880277859726535
10.3,11.74750469043152,37568.52,13.604170244038272,0.12006246105538207,10.261933006263678,1,0.06095701368749957
10.31,8.819365768896612,20302.18,7.328526007537483,0.07662595189762683,5.375591379256826,0,-0.014756476136403972
10.32,10.933291244048851,52818.73,11.949555206038921,0.01039466606296957,8.485097797044913,1,0.12782970469482322
10.33,7.244549412276883,16640.73,6.775121153009239,0.006352292138722534,4.803161718814676,0,-0.030812059271899492
10.34,8.064821576763485,19436.22,7.322402484716465,-0.05659316958106123,5.033343535449363,1,-0.018553740272747136
10.35,8.959309340545039,43067.4,8.162728441823011,-0.027233903368238433,5.669550700117636,1,0.08506979004443839
10.36,10.976116625310175,8846.75,9.577257457244018,-0.023371961345338473,6.708659087020252,0,-0.0649889274105848
10.37,9.78544735746983,23514.43,5.8382347746950565,0.24879008074980133,4.749384906027447,0,-0.0006706503223151612
10.38,10.40481392557023,26001.63,7.630488448551321,0.13633831194381582,5.799135940099499,0,0.01023580651161797
10.39,10.946359172220273,31208.07,8.072469176775416,0.07100260824694256,5.91579578623806,0,0.033066223493952634
10.4,11.74114313789715,35845.71,9.27101490701331,0.023167322810590644,6.633935624328622,0,0.053402433075539005
10.41,9.438532066508314,19868.11,7.552571831562555,0.07898837955792563,5.556725156368587,0,-0.016659887891753503
10.42,10.38235551462123,45090.57,7.7034682213829235,0.11180581983912176,5.76596353955114,0,0.09394145950114009
10.43,10.954913277511963,36633.23,6.641542670303097,0.2538246775280085,5.4381468245038045,1,0.05685573513643442
10.44,9.395820617789356,25246.57,4.874802921740184,0.09887178648704086,3.62373448287407,0,0.006924842657874981
10.45,11.928097847358123,30476.29,8.611632731880718,0.29706234887007305,7.270702852144339,0,0.029857343234248723
10.46,12.89205468102734,31121.42,11.356398703930434,0.007946033592374778,8.054411783666223,0,0.03268626028847647
10.47,10.139440628066732,10332.09,13.86449974962427,-0.29468912162265337,8.61725412856692,0,-0.058475660848300214
10.48,10.76229381443299,8351.54,5.6729630973218805,0.11044787510673217,4.212424557833024,0,-0.06716044015131013
10.49,8.677316155182398,29971.45,9.518996825862665,0.11761027150663396,7.165038887058031,1,0.027643602615061363
10.5,9.995652071005917,42231.63,10.94515740822398,0.11613881851587099,8.233582197498976,1,0.08140491008782198
10.51,8.255911814042655,34451.92,8.975771595402962,-0.08535835351816175,6.092223745354807,0,0.04729061638586079
10.52,13.175290404040403,20869.66,9.120475410696223,0.14393648585943797,6.975315285579636,0,-0.012268056980678512
